,name,Mw (g/mol),Mn (g/mol),PDI,Regioregularity R%,DP,SANS,SAXS/GWAXS,DLS,SLS,SEC (GPC),DLS Angle (deg),Concentration (mg/ml),Temperature SANS/SLS/DLS/SEC (K),Dark/light,Applied Electrical Field (Kv/cm),Duration of Applied Electrical Field (min),Aging type,Aging time (hour),Aging temp (K),Sonic/stir (bool),E field (kV/cm),Illumination (lux),Aging time (hour).1,To Aging Temperature (K),Stirring /heating time(min),Sonication time (min),Sonication/Stirring/heating Temperature (K),storage temperature (K),Storage time (hour),Solvent(s),Deuterated solvent,Solid additive,Solid additive quantity (mg/ml),Solvent solubility parameter (Hansen),Polymer solubility parameter ,Polymer solubility parameter 𝛿d [MPa1/2],Polymer solubility parameter  𝛿p [MPa1/2],Polymer solubility parameter 𝛿h [MPa1/2],Rh1 (nm),I1 (Normalized 1-0),Rh2 (nm),I2 (Normalized 1-0),Rh3 (nm),I3 (Normalized 1-0),Rh4 (nm),I4 (Normalized 1-0),Rh deviation (nm) ±,Rg1 (nm),Rg2 (nm),Rg 1deviation (nm) ±,"Rcs,g (crossectional radius) (nm)","Rcs,g (crossectional radius) (nm) ±","Rt,g (radius of gyration) (nm)",Ree (chain end-to-end distance) (nm),Ree deviation (nm) ±,A2 (mol dm3/g^2),df,α1 ,q1 range (A-1),α2 ,q2 range (A-1),Lp (nm),Lp deviation (nm) ±,Lc (nm),Lc deviation (nm) ±,ξs (characteristic length scale) (nm),ξs deviation (nm) ±,ξd (mesh size of the dynamic network) (nm),ξd deviation (nm) ±,R disk (nm),R cylinder (nm),R deviation (nm) ±,R core cylinder (nm),L cylinder (nm),L deviation (nm) ±,t (thinkness) (nm),t (thinkness) (nm) ±,A parallelepiped (thickness)(nm),A deviation (nm) ±,B parallelepiped (width)(nm),B deviation (nm) ±,C parallelepiped (length)(nm),C deviation (nm) ±,Light scattering model,SANS/SAXS model,Expected Conformation,Additional notes 1,Additional notes 2,Doi,matched index,Rh (IW avg log),intensity weighted average Rh (nm),derived Rh (nm),normalized intensity (0-1) corrected
654,PffBT4T-C8C12,100130.0,52700.0,1.9,,,0,0,1.0,0,0.0,90,0.1,313.0,,,,,,,,,,,,,,,298.0,24,oDCB,0.0,,,,,,,,209.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511,742.0,218.8311453563302,222.55674491207267,"[110.204, 129.932, 150.34, 159.864, 176.19, 191.837, 208.844, 222.449, 244.218, 258.503, 279.592, 296.599, 323.129, 342.177]","[0.03671971 0.07343941 0.12117503 0.27784578 0.51162791 0.7870257
 1.         0.9755202  0.88616891 0.7001224  0.47001224 0.30354957
 0.05140759 0.        ]"
655,PffBT4T-C8C12,100130.0,52700.0,1.9,,,0,0,1.0,0,0.0,90,0.1,323.0,,,,,,,,,,,,,,,298.0,24,oDCB,0.0,,,,,,,,146.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511,743.0,152.2493840978264,155.1379553168636,"[81.01, 98.78, 108.431, 120.879, 140.095, 158.491, 169.265, 184.087, 198.251, 211.756, 245.633, 283.051, 300.054]","[0.00665188 0.14190687 0.34922395 0.67960089 0.95454545 1.
 0.82039911 0.5864745  0.38802661 0.22505543 0.00221729 0.00665188
 0.        ]"
656,PffBT4T-C8C12,100130.0,52700.0,1.9,,,0,0,1.0,0,0.0,90,0.1,333.0,,,,,,,,,,,,,,,298.0,24,oDCB,0.0,,,,,,,,146.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/acsapm.1c01511,744.0,131.3374366996749,144.25017139001352,"[13.006, 24.825, 33.492, 44.328, 57.885, 73.546, 90.523, 102.234, 112.65, 121.198, 132.25, 143.346, 162.364, 175.791, 186.411, 201.133, 215.219, 229.412, 245.58, 268.699, 284.997]","[0.07308585 0.23317865 0.13921114 0.0974478  0.05568445 0.06844548
 0.04408353 0.16821346 0.34918794 0.6774942  0.82018561 1.
 0.97563805 0.8225058  0.5974478  0.38979118 0.21925754 0.14037123
 0.00580046 0.         0.        ]"
657,F4BDOPV-2T,115500.0,70700.0,1.633663366,,,1,0,0.0,0,0.0,,3.0,298.0,,,,,,,,,,,,,,,,,CF,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,.004-.082,,,34.55,,132.0,,,,,,,3.41,,,,,,,,,,,,,,WLC,,,,https://doi.org/10.1002/adma.201806747,,,,,
658,MEH-PPV-100,250000.0,,,,,0,1,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,Xyl,0.0,,,,,,,,,,,,,,,,,36.0,,1.08,,,,,,,,,,,,6.618,0.28,606.88,,,,,,,,,,,,,,,,,,,,,WLC,,,,https://doi.org/10.1088/0953-8984/21/19/195801,,,,,
659,MEH-PPV-70,258410.0,,,,,0,1,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,Xyl,0.0,,,,,,,,,,,,,,,,,29.0,,0.76,,,,,,,,,,,,4.245,0.11,606.88,,,,,,,,,,,,,,,,,,,,,WLC,,,,https://doi.org/10.1088/0953-8984/21/19/195801,,,,,
660,MEH-PPV-30,269626.0,,,,,0,1,0.0,0,0.0,,,,,,,,,,,,,,,,,,,,Xyl,0.0,,,,,,,,,,,,,,,,,20.4,,0.48,,,,,,,,,,,,2.078,0.09,606.88,,,,,,,,,,,,,,,,,,,,,WLC,,,,https://doi.org/10.1088/0953-8984/21/19/195801,,,,,
661,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,10.080808080808081,283.0,,,,,,,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,2.86,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,1 wt,https://doi.org/10.1039/C5NR02037A,,,,,
662,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,10.080808080808081,288.0,,,,,,,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,3.24,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Guinier–Porod,,,1 wt,https://doi.org/10.1039/C5NR02037A,,,,,
663,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,10.0808080808081,293.0,,,,,,,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,3.36,,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,0.17,2.1,0.19,7.9,0.25,,Guinier–Porod ,,Another model is parallelepiped,1 wt,https://doi.org/10.1039/C5NR02037A,,,,,
664,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,10.0808080808081,298.0,,,,,,,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,3.6,,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82,0.28,2.05,0.29,9.16,0.29,,Guinier–Porod,,Another model is parallelepiped,1 wt,https://doi.org/10.1039/C5NR02037A,,,,,
665,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,10.0808080808081,303.0,,,,,,,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,3.72,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,0.24,2.13,0.26,11.42,0.36,,Guinier–Porod,,Another model is parallelepiped,1 wt,https://doi.org/10.1039/C5NR02037A,,,,,
666,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,10.080808080808081,308.0,,,,,,,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,0.07,2.65,0.09,15.53,0.97,,generalized Guinier-Porod,,Another model is parallelepiped,1 wt,https://doi.org/10.1039/C5NR02037A,,,,,
667,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,10.080808080808081,313.0,,,,,,,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generalized Guinier-Porod,,Rg1 is corssectional while Rg2 is overal size ,1 wt,https://doi.org/10.1039/C5NR02037A,,,,,
668,P3EOT,13899.0,12300.0,1.13,97,,0,1,0.0,0,0.0,,10.080808080808081,318.0,,,,,,,,,,,,,,,,,H2O,1.0,,,,,,,,,,,,,,,,,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,generalized Guinier-Porod,,Rg1 is corssectional while Rg2 is overal size ,1 wt,https://doi.org/10.1039/C5NR02037A,,,,,
669,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),3.2175,,,,,,95.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,"Conccentarion of polymer in solution: 1.8 × 10-5 M (All polymer concentrations are expressed in monomer repeat units:284.344 g/mol)
",https://doi.org/10.1021/la802246g,,95.65,95.65,,
670,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),6.435,,,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,21.5,21.5,,
671,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),16.0875,,,,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,11.0,11.0,,
672,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),22.5225,,,,,,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,4.85,4.85,,
673,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),32.175,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,1.0,1.0,,
674,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,octyl ammonium chloride (C8),64.35,,,,,,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,1.15,1.15,,
675,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),1.969,,,,,,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,60.1,60.1,,
676,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),3.938,,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,20.0,20.0,,
677,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),9.845,,,,,,14.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,14.95,14.95,,
678,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),13.783,,,,,,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,5.25,5.25,,
679,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),19.69,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,2.75,2.75,,
680,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,nonyl ammonium chloride (C9),39.38,,,,,,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,2.75,2.75,,
681,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,decyl ammonium chloride (C10),1.0615,,,,,,39.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,39.05,39.05,,
682,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,decyl ammonium chloride (C10),2.123,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,14.2,14.2,,
683,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,decyl ammonium chloride (C10),5.3075,,,,,,11.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,11.15,11.15,,
684,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,decyl ammonium chloride (C10),7.4305,,,,,,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,6.25,6.25,,
685,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,decyl ammonium chloride (C10),10.615,,,,,,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,3.25,3.25,,
686,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,decyl ammonium chloride (C10),21.23,,,,,,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,2.25,2.25,,
687,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,dodecyl ammonium chloride (C12),0.6188,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,14.9,14.9,,
688,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,dodecyl ammonium chloride (C12),1.2376,,,,,,10.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,10.45,10.45,,
689,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,dodecyl ammonium chloride (C12),3.094,,,,,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,7.8,7.8,,
690,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,dodecyl ammonium chloride (C12),4.3316,,,,,,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,6.8,6.8,,
691,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,dodecyl ammonium chloride (C12),6.188,,,,,,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,3.85,3.85,,
692,PTE-BS,269000.0,192142.8571,1.4,,,0,0,1.0,0,0.0,,0.005,293.0,,,,,,,,,,,,,,,,,H2O,0.0,dodecyl ammonium chloride (C12),12.376,,,,,,2.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Malvern Nano-ZS,,https://doi.org/10.1021/la802246g,,2.35,2.35,,
693,4BCMU,,,,,2400,0,0,1.0,0,0.0,90 45,0.0004,298.0,,,,,,,,,,,,,,,,,Tol,0.0,,,,,,,,93.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not reported,,,critical concentration=~5 X 10-4 glcm3,P in another study: 2.5-3,https://doi.org/10.1063/1.448774,,93.75,93.75,,
694,4BCMU,,,,,2400,0,0,1.0,0,0.0,90 45,0.0017,298.0,,,,,,,,,,,,,,,,,Tol,0.0,,,,,,,,89.4231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not reported,,,critical concentration=~5 X 10-4 glcm4,P in another study: 2.5-3,https://doi.org/10.1063/1.448774,,89.4231,89.4231,,
695,4BCMU,,,,,2400,0,0,1.0,0,0.0,90 45,0.0035,298.0,,,,,,,,,,,,,,,,,Tol,0.0,,,,,,,,111.0577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not reported,,,critical concentration=~5 X 10-4 glcm5,P in another study: 2.5-3,https://doi.org/10.1063/1.448774,,111.0577,111.0577,,
696,4BCMU,,,,,2400,0,0,1.0,0,0.0,90 45,0.008,298.0,,,,,,,,,,,,,,,,,Tol,0.0,,,,,,,,109.6154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not reported,,,critical concentration=~5 X 10-4 glcm6,P in another study: 2.5-3,https://doi.org/10.1063/1.448774,,109.6154,109.6154,,
697,4BCMU,,,,,2400,0,0,1.0,0,0.0,90 45,0.0283,298.0,,,,,,,,,,,,,,,,,Tol,0.0,,,,,,,,250.96155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not reported,,,critical concentration=~5 X 10-4 glcm7,P in another study: 2.5-3,https://doi.org/10.1063/1.448774,,250.96155,250.96155,,
698,4BCMU,,,,,2400,0,0,1.0,0,0.0,90 45,0.0784,298.0,,,,,,,,,,,,,,,,,Tol,0.0,,,,,,,,341.8269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not reported,,,critical concentration=~5 X 10-4 glcm8,P in another study: 2.5-3,https://doi.org/10.1063/1.448774,,341.8269,341.8269,,
699,4BCMU,,,,,2400,0,0,1.0,0,0.0,90 45,0.0906,298.0,,,,,,,,,,,,,,,,,Tol,0.0,,,,,,,,275.48075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not reported,,,critical concentration=~5 X 10-4 glcm9,P in another study: 2.5-3,https://doi.org/10.1063/1.448774,,275.48075,275.48075,,
700,4BCMU,,,,,2400,0,0,1.0,0,0.0,90 45,0.001,297.0,,,,,,,,,,,,,,,,,Tol,0.0,,,,,,,,108.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not reported,,,critical concentration=~5 X 10-4 glcm10,P in another study: 2.5-3,https://doi.org/10.1063/1.448774,,108.01,108.01,,
701,4BCMU,,,,,2400,0,0,1.0,0,0.0,90 45,0.001,310.0,,,,,,,,,,,,,,,,,Tol,0.0,,,,,,,,114.065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not reported,,,critical concentration=~5 X 10-4 glcm11,P in another study: 2.5-3,https://doi.org/10.1063/1.448774,,114.065,114.065,,
702,4BCMU,,,,,2400,0,0,1.0,0,0.0,90 45,0.001,323.0,,,,,,,,,,,,,,,,,Tol,0.0,,,,,,,,111.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not reported,,,critical concentration=~5 X 10-4 glcm12,P in another study: 2.5-3,https://doi.org/10.1063/1.448774,,111.915,111.915,,
703,4BCMU,,,,,2400,0,0,1.0,0,0.0,90 45,1.0,346.0,,,,,,,,,,,,,,,,,Tol,0.0,,,,,,,,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,not reported,,,critical concentration=~5 X 10-4 glcm13,P in another study: 2.5-3,https://doi.org/10.1063/1.448774,,20.9,20.9,,
704,DPP-T,133010.0,47000.0,2.83,,,1,0,0.0,0,,,5.0,298.0,,,,,,,,,,,,,,,,,CB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,21.6,,,,,,,1.3,,,,,,,,,,,,,,,flexible cylinder,,,https://doi.org/10.1002/aelm.201800899,,,,,
705,P3HT,18400.0,16880.73394,1.09,,,1,0,0.0,0,0.0,,2.0,298.0,,,,,,,,,,,,,,,,overnight,DCB,1.0,,,,,,,,,,,,,,,,,5.28,,,,,,,,,,,,,,4.005,,20.1,,,,,,,1.35,,,,,,,,,,,,,,in model sheet,,,,https://doi.org/10.1039/C8CP07520D,,,,,
706,P3HT,18400.0,16880.73394,1.09,,,1,0,0.0,0,0.0,,2.0,325.0,,,,,,,,,,,,,,,,overnight,DCB,1.0,,,,,,,,,,,,,,,,,5.08,,,,,,,,,,,,,,3.935,,19.130000000000003,,,,,,,1.38,,,,,,,,,,,,,,in model sheet,,,,https://doi.org/10.1039/C8CP07520D,,,,,
707,P3HT,18400.0,16880.73394,1.09,,,1,0,0.0,0,0.0,,2.0,338.0,,,,,,,,,,,,,,,,overnight,DCB,1.0,,,,,,,,,,,,,,,,,4.65,,,,,,,,,,,,,,2.95,,20.869999999999997,,,,,,,1.29,,,,,,,,,,,,,,in model sheet,,,,https://doi.org/10.1039/C8CP07520D,,,,,
708,P3HT,18400.0,16880.73394,1.09,,,1,0,0.0,0,0.0,,2.0,350.0,,,,,,,,,,,,,,,,overnight,DCB,1.0,,,,,,,,,,,,,,,,,5.01,,,,,,,,,,,,,,3.53,,20.46,,,,,,,1.31,,,,,,,,,,,,,,in model sheet,,,,https://doi.org/10.1039/C8CP07520D,,,,,
709,P3(4MP)T,33000.0,29203.53982,1.13,,,1,0,0.0,0,0.0,,2.0,298.0,,,,,,,,,,,,,,,,overnight,DCB,1.0,,,,,,,,,,,,,,,,,6.09,,,,,,,,,,,,,,2.57,,38.42,,,,,,,1.28,,,,,,,,,,,,,,in model sheet,,,,https://doi.org/10.1039/C8CP07520D,,,,,
710,P3(4MP)T,33000.0,29203.53982,1.13,,,1,0,0.0,0,0.0,,2.0,325.0,,,,,,,,,,,,,,,,overnight,DCB,1.0,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,2.56,,37.46,,,,,,,1.28,,,,,,,,,,,,,,in model sheet,,,,https://doi.org/10.1039/C8CP07520D,,,,,
711,P3(4MP)T,33000.0,29203.53982,1.13,,,1,0,0.0,0,0.0,,2.0,338.0,,,,,,,,,,,,,,,,overnight,DCB,1.0,,,,,,,,,,,,,,,,,5.95,,,,,,,,,,,,,,2.32,,39.8,,,,,,,1.24,,,,,,,,,,,,,,in model sheet,,,,https://doi.org/10.1039/C8CP07520D,,,,,
712,P3(4MP)T,33000.0,29203.53982,1.13,,,1,0,0.0,0,0.0,,2.0,350.0,,,,,,,,,,,,,,,,overnight,DCB,1.0,,,,,,,,,,,,,,,,,6.14,,,,,,,,,,,,,,2.745,,37.1,,,,,,,1.33,,,,,,,,,,,,,,in model sheet,,,,https://doi.org/10.1039/C8CP07520D,,,,,
713,P3BT,49000.0,32666.66667,1.5,,,1,0,0.0,0,0.0,,1.0,298.0,,,,,,,,,,,,,,,,,NB,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,WLC,,,,https://doi.org/10.1103/PhysRevLett.62.55,,,,,
714,P3DDT,24000.0,13872.83237,1.73,,,0,0,1.0,0,0.0,,5.0,298.0,,,,,,,,,,,,,,,,,oDCB,0.0,,,,,,,,3.6,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/jp402039g,802.0,5.037034612554048,6.355471116590347,"[1.11, 1.209, 1.581, 1.797, 2.115, 2.863, 3.748, 4.653, 5.634, 6.501, 7.263, 8.447, 9.694, 10.758, 12.346, 13.17, 14.5, 16.25, 19.085, 19.892, 23.009, 32.581, 42.492]","[0.25377644 0.32225579 0.48136959 0.58509567 0.6918429  0.8509567
 0.96475327 1.         0.97583082 0.94461229 0.87311178 0.775428
 0.66968781 0.56898288 0.4632427  0.3917422  0.30715005 0.19838872
 0.09264854 0.02114804 0.         0.00302115 0.00100705]"
715,PQT12,17200.0,12647.05882,1.36,,,0,0,1.0,0,0.0,,5.0,298.0,,,,,,,,,,,,,,,,,oDCB,0.0,,,,,,,,4.5,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://doi.org/10.1021/jp402039g,803.0,5.476803002948774,6.532368240930871,"[1.094, 1.51, 1.939, 2.268, 2.563, 3.195, 3.568, 4.616, 5.933, 7.21, 8.468, 8.666, 9.867, 10.963, 12.145, 12.908, 14.885, 18.155, 18.716, 24.664, 35.742, 43.514]","[0.08962739 0.22960725 0.41289023 0.5407855  0.6203424  0.77442095
 0.8509567  0.96576032 1.         0.94159114 0.83585096 0.78549849
 0.64551863 0.54984894 0.44209466 0.35448137 0.16918429 0.07653575
 0.00805639 0.         0.00302115 0.00302115]"
